example_id,pair_id,case_id,dataset,assigned_split,judgment_hash,chunk_index,total_chunks,input_tokens,target_tokens,total_tokens,alignment_mean_similarity,alignment_min_similarity,aligned_summary_sentences,target_truncated
IN-Abs:6587:reference:chunk-0001,IN-Abs:6587:reference,6587,IN-Abs,train,b536f3acf392752b6030cf1814088d6444cd70a4373df088e41793432fb5572e,1,6,2712,77,2859,0.5488726645708084,0.4821060597896576,2,False
IN-Abs:6587:reference:chunk-0002,IN-Abs:6587:reference,6587,IN-Abs,train,b536f3acf392752b6030cf1814088d6444cd70a4373df088e41793432fb5572e,2,6,2753,237,3060,0.6043651580810547,0.48541247844696045,5,False
IN-Abs:6587:reference:chunk-0003,IN-Abs:6587:reference,6587,IN-Abs,train,b536f3acf392752b6030cf1814088d6444cd70a4373df088e41793432fb5572e,3,6,2773,310,3153,0.6398251056671143,0.4582568407058716,7,False
IN-Abs:6587:reference:chunk-0004,IN-Abs:6587:reference,6587,IN-Abs,train,b536f3acf392752b6030cf1814088d6444cd70a4373df088e41793432fb5572e,4,6,2797,564,3431,0.5739977955818176,0.21014076471328735,15,False
IN-Abs:6587:reference:chunk-0005,IN-Abs:6587:reference,6587,IN-Abs,train,b536f3acf392752b6030cf1814088d6444cd70a4373df088e41793432fb5572e,5,6,2316,222,2608,0.6386365393797556,0.5488248467445374,6,False
IN-Abs:6589:reference:chunk-0000,IN-Abs:6589:reference,6589,IN-Abs,train,14a784ff5ff9271b27d04a8f01370015e57e3a5f21b525fb444a74bfc55ef806,0,2,2775,805,3650,0.6434007757588437,0.28720688819885254,19,False
IN-Abs:6589:reference:chunk-0001,IN-Abs:6589:reference,6589,IN-Abs,train,14a784ff5ff9271b27d04a8f01370015e57e3a5f21b525fb444a74bfc55ef806,1,2,251,167,488,0.6255842298269272,0.5214992165565491,4,False
IN-Abs:659:reference:chunk-0000,IN-Abs:659:reference,659,IN-Abs,train,0a7f9d9dec26f782d7c3b74f2c071d46dc3fbb492829c3bea553022d7f6ff7bc,0,3,2743,274,3087,0.6852048701710172,0.6119735240936279,9,False
IN-Abs:659:reference:chunk-0001,IN-Abs:659:reference,659,IN-Abs,train,0a7f9d9dec26f782d7c3b74f2c071d46dc3fbb492829c3bea553022d7f6ff7bc,1,3,2779,37,2886,0.6459594368934631,0.5600682497024536,2,False
IN-Abs:6590:reference:chunk-0000,IN-Abs:6590:reference,6590,IN-Abs,train,d9f786e17f22beeb9ffea7db90c0ff736a1413bde82ac52edb06fe8d87405f70,0,3,2790,667,3527,0.7044614932753823,0.32155585289001465,11,False
IN-Abs:6590:reference:chunk-0001,IN-Abs:6590:reference,6590,IN-Abs,train,d9f786e17f22beeb9ffea7db90c0ff736a1413bde82ac52edb06fe8d87405f70,1,3,2788,673,3531,0.5562120974063873,0.3104233145713806,17,False
IN-Abs:6590:reference:chunk-0002,IN-Abs:6590:reference,6590,IN-Abs,train,d9f786e17f22beeb9ffea7db90c0ff736a1413bde82ac52edb06fe8d87405f70,2,3,500,288,858,0.6388505280017853,0.3984092175960541,5,False
IN-Abs:6591:reference:chunk-0000,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,0,7,2703,427,3200,0.6559264461199442,0.2710201144218445,9,False
IN-Abs:6591:reference:chunk-0001,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,1,7,2716,200,2986,0.45950365364551543,0.21092960238456726,5,False
IN-Abs:6591:reference:chunk-0002,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,2,7,2770,384,3224,0.7205150893756321,0.4511532187461853,7,False
IN-Abs:6591:reference:chunk-0003,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,3,7,2736,456,3262,0.6954048342174954,0.40728098154067993,9,False
IN-Abs:6591:reference:chunk-0004,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,4,7,2797,521,3388,0.6434304897601788,0.47341418266296387,13,False
IN-Abs:6591:reference:chunk-0005,IN-Abs:6591:reference,6591,IN-Abs,train,4494227ada0adecb66b946ecfa54ad39ca449cb372b570eb981aaaab15357de4,5,7,2774,364,3208,0.6905126827103751,0.5808587074279785,7,False
IN-Abs:6592:reference:chunk-0000,IN-Abs:6592:reference,6592,IN-Abs,train,a20120ec00f2fffb24eadfad7871aac135ce878af61a3fe7507a4b7540f8e298,0,3,2800,489,3359,0.5038059304157892,0.2943073511123657,18,False
IN-Abs:6592:reference:chunk-0001,IN-Abs:6592:reference,6592,IN-Abs,train,a20120ec00f2fffb24eadfad7871aac135ce878af61a3fe7507a4b7540f8e298,1,3,2799,288,3157,0.5659122467041016,0.43390530347824097,9,False
IN-Abs:6592:reference:chunk-0002,IN-Abs:6592:reference,6592,IN-Abs,train,a20120ec00f2fffb24eadfad7871aac135ce878af61a3fe7507a4b7540f8e298,2,3,608,64,742,0.5384435753027598,0.376224547624588,3,False
IN-Abs:6593:reference:chunk-0000,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,0,13,2779,545,3395,0.6465779680472153,0.4638558626174927,13,False
IN-Abs:6593:reference:chunk-0001,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,1,13,2650,148,2869,0.7646703918774923,0.7158605456352234,3,False
IN-Abs:6593:reference:chunk-0002,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,2,13,2768,194,3033,0.530809223651886,0.2479841709136963,6,False
IN-Abs:6593:reference:chunk-0005,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,5,13,2794,345,3210,0.7030998766422272,0.5311461687088013,6,False
IN-Abs:6593:reference:chunk-0006,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,6,13,2768,357,3196,0.5504662489349191,0.2381066232919693,11,False
IN-Abs:6593:reference:chunk-0007,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,7,13,2673,577,3321,0.6243873511751493,0.34063053131103516,12,False
IN-Abs:6593:reference:chunk-0008,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,8,13,2764,354,3189,0.6195166349411011,0.2118053436279297,10,False
IN-Abs:6593:reference:chunk-0009,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,9,13,2787,786,3645,0.6665437001931039,0.505061686038971,19,False
IN-Abs:6593:reference:chunk-0010,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,10,13,2779,575,3426,0.6072817863453002,0.22701559960842133,21,False
IN-Abs:6593:reference:chunk-0011,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,11,13,2778,506,3356,0.5601476036450442,0.23780766129493713,17,False
IN-Abs:6593:reference:chunk-0012,IN-Abs:6593:reference,6593,IN-Abs,train,64a70eab335ae799994efc38030b44e6597d2fc245151c9c2eccbc1184c67e35,12,13,1655,173,1900,0.6450975239276886,0.3747760057449341,6,False
IN-Abs:6594:reference:chunk-0000,IN-Abs:6594:reference,6594,IN-Abs,train,ca8337029afaef135269f3addab059de5b0f2717685f53cc8d251d6d99e3d3da,0,1,2476,1000,3546,0.5411074536187308,0.3519378900527954,35,True
IN-Abs:6595:reference:chunk-0000,IN-Abs:6595:reference,6595,IN-Abs,train,8ac6518c81a911ad455aced577296aaa82c30402e83796667f62590b78686317,0,3,2760,583,3413,0.6754481476895949,0.41804039478302,17,False
IN-Abs:6595:reference:chunk-0001,IN-Abs:6595:reference,6595,IN-Abs,train,8ac6518c81a911ad455aced577296aaa82c30402e83796667f62590b78686317,1,3,2791,520,3381,0.6183157563209534,0.3954261541366577,12,False
IN-Abs:6595:reference:chunk-0002,IN-Abs:6595:reference,6595,IN-Abs,train,8ac6518c81a911ad455aced577296aaa82c30402e83796667f62590b78686317,2,3,958,90,1118,0.6091400583585104,0.3673397898674011,3,False
IN-Abs:6596:reference:chunk-0000,IN-Abs:6596:reference,6596,IN-Abs,train,ed87c4e5986d535f9029b7238daacb9b8a60c59ecdf60e2f423a971f096c0b0e,0,1,2776,997,3843,0.6037188289743481,0.3539833426475525,33,True
IN-Abs:6597:reference:chunk-0000,IN-Abs:6597:reference,6597,IN-Abs,train,8581a207da6a2218056c5c97551dcfa93f7f9d653937a542f8a6ceb1e5a0f39a,0,1,1918,460,2448,0.594769744312062,0.2259708046913147,17,False
IN-Abs:6598:reference:chunk-0000,IN-Abs:6598:reference,6598,IN-Abs,train,6635cc9228395c06ea732f0d40140b5eaad31d69950f2b005443a532d7a1d077,0,1,2675,995,3740,0.6624213538386605,0.2694844603538513,22,True
IN-Abs:6599:reference:chunk-0000,IN-Abs:6599:reference,6599,IN-Abs,train,6d97fa9c65d6da6e3532e7da595698d1b158b4d5a0e4434f42520435b779688f,0,2,2784,428,3282,0.5969340801239014,0.32871073484420776,10,False
IN-Abs:6599:reference:chunk-0001,IN-Abs:6599:reference,6599,IN-Abs,train,6d97fa9c65d6da6e3532e7da595698d1b158b4d5a0e4434f42520435b779688f,1,2,1698,961,2729,0.6138778000042356,0.26814669370651245,29,False
IN-Abs:66:reference:chunk-0000,IN-Abs:66:reference,66,IN-Abs,train,6ff9235db893e861e18c28420084ccd8c36486245cb2e51ab20910671fd5b653,0,2,2796,121,2987,0.5643376588821412,0.23282665014266968,5,False
IN-Abs:66:reference:chunk-0001,IN-Abs:66:reference,66,IN-Abs,train,6ff9235db893e861e18c28420084ccd8c36486245cb2e51ab20910671fd5b653,1,2,285,60,415,0.6562791764736176,0.579805314540863,2,False
IN-Abs:6600:reference:chunk-0000,IN-Abs:6600:reference,6600,IN-Abs,train,011d1e6c9af3cd631cd8014e53970c9de66b5c97f3cd04706e8c7f7750ec4006,0,2,2796,807,3673,0.600185570716858,0.22470253705978394,25,False
IN-Abs:6600:reference:chunk-0001,IN-Abs:6600:reference,6600,IN-Abs,train,011d1e6c9af3cd631cd8014e53970c9de66b5c97f3cd04706e8c7f7750ec4006,1,2,438,74,582,0.5808640718460083,0.512404203414917,3,False
IN-Abs:6601:reference:chunk-0000,IN-Abs:6601:reference,6601,IN-Abs,train,0f750aec3160dd3c443e9bbeab961a1ef0035007103ec9bd60c170113e970b46,0,2,2763,429,3262,0.6148607408006986,0.30857622623443604,12,False
IN-Abs:6601:reference:chunk-0001,IN-Abs:6601:reference,6601,IN-Abs,train,0f750aec3160dd3c443e9bbeab961a1ef0035007103ec9bd60c170113e970b46,1,2,2225,626,2921,0.6150999550635998,0.3676103353500366,13,False
IN-Abs:6602:reference:chunk-0000,IN-Abs:6602:reference,6602,IN-Abs,train,92b87dbc797a5e65a677d25692f5e69839f973880fcf8e5adb993b348346fac8,0,1,2748,747,3565,0.5691934266816014,0.22731271386146545,23,False
IN-Abs:6603:reference:chunk-0000,IN-Abs:6603:reference,6603,IN-Abs,train,9068c0a5b8926d66368fd4f56bdcca6b76fdf4fb25c24ab6d079451968fc9d78,0,3,2768,653,3491,0.6647253274917603,0.42405015230178833,10,False
IN-Abs:6603:reference:chunk-0001,IN-Abs:6603:reference,6603,IN-Abs,train,9068c0a5b8926d66368fd4f56bdcca6b76fdf4fb25c24ab6d079451968fc9d78,1,3,2756,690,3516,0.5408082041475508,0.20652973651885986,18,False
IN-Abs:6603:reference:chunk-0002,IN-Abs:6603:reference,6603,IN-Abs,train,9068c0a5b8926d66368fd4f56bdcca6b76fdf4fb25c24ab6d079451968fc9d78,2,3,516,112,698,0.5693845500548681,0.4149670898914337,6,False
IN-Abs:6604:reference:chunk-0000,IN-Abs:6604:reference,6604,IN-Abs,train,cb6b4208185d3aac1545d9c87e0454d8f5f82bf8e996d059ab9ff2a7536ea0a5,0,3,2787,608,3465,0.5562493999799093,0.20293942093849182,24,False
IN-Abs:6604:reference:chunk-0001,IN-Abs:6604:reference,6604,IN-Abs,train,cb6b4208185d3aac1545d9c87e0454d8f5f82bf8e996d059ab9ff2a7536ea0a5,1,3,2749,310,3129,0.5805552701155344,0.3940393328666687,12,False
IN-Abs:6605:reference:chunk-0000,IN-Abs:6605:reference,6605,IN-Abs,train,8abfbf949e478d5b7cec877a77b83cf40368a13414f9ef6ec6b87b355db4e29d,0,4,2740,469,3279,0.5702321529388428,0.23099130392074585,16,False
IN-Abs:6605:reference:chunk-0001,IN-Abs:6605:reference,6605,IN-Abs,train,8abfbf949e478d5b7cec877a77b83cf40368a13414f9ef6ec6b87b355db4e29d,1,4,2762,79,2911,0.5025007029374441,0.3194637894630432,3,False
IN-Abs:6605:reference:chunk-0002,IN-Abs:6605:reference,6605,IN-Abs,train,8abfbf949e478d5b7cec877a77b83cf40368a13414f9ef6ec6b87b355db4e29d,2,4,2782,305,3157,0.6399803691440158,0.30039024353027344,9,False
IN-Abs:6607:reference:chunk-0000,IN-Abs:6607:reference,6607,IN-Abs,train,ba59a5d9cc726ca9a0ba40dbeb6bfd54d893fc837c95e132d74c47c0b22fde59,0,2,2795,558,3423,0.5965710076001974,0.23435434699058533,13,False
IN-Abs:6607:reference:chunk-0001,IN-Abs:6607:reference,6607,IN-Abs,train,ba59a5d9cc726ca9a0ba40dbeb6bfd54d893fc837c95e132d74c47c0b22fde59,1,2,1615,534,2219,0.7355553772714403,0.6319806575775146,9,False
IN-Abs:6608:reference:chunk-0000,IN-Abs:6608:reference,6608,IN-Abs,train,57cde66d0cbbf2af86b524f84f046d163264d426c88bf284b5d9e273d9881dde,0,1,2120,792,2982,0.5953332923707508,0.2733161747455597,21,False
IN-Abs:6609:reference:chunk-0000,IN-Abs:6609:reference,6609,IN-Abs,train,f6a4b0236f0efcc6656aa97a60a7205c902a9b41cb4caa7cd0514e2866f7e963,0,1,1688,488,2246,0.5517898372241429,0.26549315452575684,14,False
IN-Abs:661:reference:chunk-0000,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,0,6,2709,319,3098,0.765454575419426,0.6700888872146606,4,False
IN-Abs:661:reference:chunk-0001,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,1,6,2784,189,3043,0.7684130072593689,0.6567015051841736,3,False
IN-Abs:661:reference:chunk-0002,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,2,6,2770,377,3217,0.7367582201957703,0.5623446702957153,5,False
IN-Abs:661:reference:chunk-0003,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,3,6,2796,63,2929,0.5949857234954834,0.5083874464035034,2,False
IN-Abs:661:reference:chunk-0004,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,4,6,2732,154,2956,0.667551318804423,0.5145642757415771,3,False
IN-Abs:661:reference:chunk-0005,IN-Abs:661:reference,661,IN-Abs,train,28c6976628b57e201d599f72fea315ba8a801612ff71aa7fc98d7a25c1a8c972,5,6,2442,105,2617,0.5546044707298279,0.25873398780822754,4,False
IN-Abs:6612:reference:chunk-0000,IN-Abs:6612:reference,6612,IN-Abs,train,a966b4d482dcf0432e32314fa97806dacd6b3256c42565fb5f01b2dae4534405,0,1,2365,842,3277,0.6380798644141147,0.3030647337436676,19,False
IN-Abs:6613:reference:chunk-0000,IN-Abs:6613:reference,6613,IN-Abs,train,2e76cfae1e33c9d14aa8a886da192309f8c0e9cfb08cad53128a3c812db18718,0,3,2760,889,3719,0.636210635304451,0.31360024213790894,24,False
IN-Abs:6613:reference:chunk-0001,IN-Abs:6613:reference,6613,IN-Abs,train,2e76cfae1e33c9d14aa8a886da192309f8c0e9cfb08cad53128a3c812db18718,1,3,2799,375,3244,0.521590996001448,0.21338418126106262,14,False
IN-Abs:6613:reference:chunk-0002,IN-Abs:6613:reference,6613,IN-Abs,train,2e76cfae1e33c9d14aa8a886da192309f8c0e9cfb08cad53128a3c812db18718,2,3,1004,254,1328,0.6374859043530056,0.5094106197357178,7,False
IN-Abs:6614:reference:chunk-0000,IN-Abs:6614:reference,6614,IN-Abs,train,1c671756e0497c98d84b3348b41783786ba7b418fc3d1af9a22463d9918ba987,0,2,2793,994,3857,0.6643380660277146,0.3933101296424866,26,True
IN-Abs:6614:reference:chunk-0001,IN-Abs:6614:reference,6614,IN-Abs,train,1c671756e0497c98d84b3348b41783786ba7b418fc3d1af9a22463d9918ba987,1,2,320,114,504,0.5421304106712341,0.250052273273468,4,False
IN-Abs:6615:reference:chunk-0000,IN-Abs:6615:reference,6615,IN-Abs,train,a7ff022b00a7d3cb3b7af7bbf488f0944c6deafcbd78759f5d9240e23b910555,0,3,2766,690,3526,0.602007120847702,0.2832292914390564,20,False
IN-Abs:6615:reference:chunk-0001,IN-Abs:6615:reference,6615,IN-Abs,train,a7ff022b00a7d3cb3b7af7bbf488f0944c6deafcbd78759f5d9240e23b910555,1,3,2800,996,3866,0.5281034523949903,0.2736068367958069,34,True
IN-Abs:6615:reference:chunk-0002,IN-Abs:6615:reference,6615,IN-Abs,train,a7ff022b00a7d3cb3b7af7bbf488f0944c6deafcbd78759f5d9240e23b910555,2,3,186,106,362,0.7170791029930115,0.6977763175964355,2,False
IN-Abs:6616:reference:chunk-0000,IN-Abs:6616:reference,6616,IN-Abs,train,3bbe10c662c0ca17dcb9a5cf6edf5d917558bf86df5fce7780adff3f04a53501,0,1,1896,785,2751,0.5538242508967718,0.2631538510322571,30,False
IN-Abs:6617:reference:chunk-0000,IN-Abs:6617:reference,6617,IN-Abs,train,ae62dcf9037656db4c84f27e9ff1515702b2ff182f4337d2d3035a03fd2e6e08,0,1,1450,864,2384,0.590453230816385,0.27233973145484924,23,False
IN-Abs:6618:reference:chunk-0000,IN-Abs:6618:reference,6618,IN-Abs,train,10d10babd24bb7a7596a2f7e576740b4d1f1d0277118cfd8c1732b23c99a10ae,0,5,2785,516,3371,0.6679618656635284,0.40875357389450073,11,False
IN-Abs:6618:reference:chunk-0001,IN-Abs:6618:reference,6618,IN-Abs,train,10d10babd24bb7a7596a2f7e576740b4d1f1d0277118cfd8c1732b23c99a10ae,1,5,2789,385,3244,0.6464150207383292,0.41453951597213745,7,False
IN-Abs:6618:reference:chunk-0002,IN-Abs:6618:reference,6618,IN-Abs,train,10d10babd24bb7a7596a2f7e576740b4d1f1d0277118cfd8c1732b23c99a10ae,2,5,2798,158,3026,0.6699272096157074,0.534088671207428,4,False
IN-Abs:6618:reference:chunk-0003,IN-Abs:6618:reference,6618,IN-Abs,train,10d10babd24bb7a7596a2f7e576740b4d1f1d0277118cfd8c1732b23c99a10ae,3,5,2787,907,3764,0.6395625174045563,0.2785102427005768,17,False
IN-Abs:6618:reference:chunk-0004,IN-Abs:6618:reference,6618,IN-Abs,train,10d10babd24bb7a7596a2f7e576740b4d1f1d0277118cfd8c1732b23c99a10ae,4,5,1478,109,1657,0.6799512108167013,0.5152794122695923,3,False
IN-Abs:6619:reference:chunk-0000,IN-Abs:6619:reference,6619,IN-Abs,train,64948c5d3cb5e61fcc1f01cc541c5b992a1cff11c2285a21551d39e1cba8b849,0,1,1382,601,2053,0.6150021646171808,0.23994258046150208,16,False
IN-Abs:662:reference:chunk-0000,IN-Abs:662:reference,662,IN-Abs,train,11e2e9b9826e48e42a07b76b7900054d649eefc95a690db619ab39b08c7f9122,0,2,2763,468,3301,0.5396490105811287,0.2491152137517929,17,False
IN-Abs:662:reference:chunk-0001,IN-Abs:662:reference,662,IN-Abs,train,11e2e9b9826e48e42a07b76b7900054d649eefc95a690db619ab39b08c7f9122,1,2,985,119,1174,0.6313766241073608,0.6120757460594177,3,False
IN-Abs:6620:reference:chunk-0000,IN-Abs:6620:reference,6620,IN-Abs,train,50f195e08d99083e0f8df95a7dd0c18257413972cddb911b795793491faaf51d,0,5,2771,385,3226,0.7244602739810944,0.5830082893371582,8,False
IN-Abs:6620:reference:chunk-0001,IN-Abs:6620:reference,6620,IN-Abs,train,50f195e08d99083e0f8df95a7dd0c18257413972cddb911b795793491faaf51d,1,5,2791,278,3139,0.5263196717609059,0.25447243452072144,11,False
IN-Abs:6620:reference:chunk-0002,IN-Abs:6620:reference,6620,IN-Abs,train,50f195e08d99083e0f8df95a7dd0c18257413972cddb911b795793491faaf51d,2,5,2621,453,3144,0.7793435454368591,0.657131552696228,8,False
IN-Abs:6620:reference:chunk-0003,IN-Abs:6620:reference,6620,IN-Abs,train,50f195e08d99083e0f8df95a7dd0c18257413972cddb911b795793491faaf51d,3,5,2777,480,3327,0.6130495309829712,0.47786837816238403,15,False
IN-Abs:6620:reference:chunk-0004,IN-Abs:6620:reference,6620,IN-Abs,train,50f195e08d99083e0f8df95a7dd0c18257413972cddb911b795793491faaf51d,4,5,1220,226,1516,0.7309765458106995,0.5472800731658936,5,False
IN-Abs:6621:reference:chunk-0000,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,0,8,2773,908,3751,0.7173279036175121,0.28095173835754395,11,False
IN-Abs:6621:reference:chunk-0001,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,1,8,2773,53,2896,0.7137508392333984,0.7137508392333984,1,False
IN-Abs:6621:reference:chunk-0002,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,2,8,2779,417,3266,0.6004149094223976,0.23181235790252686,8,False
IN-Abs:6621:reference:chunk-0003,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,3,8,2752,337,3159,0.6515012433131536,0.4130573570728302,6,False
IN-Abs:6621:reference:chunk-0004,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,4,8,2794,183,3047,0.5674246072769165,0.26650553941726685,5,False
IN-Abs:6621:reference:chunk-0005,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,5,8,2797,155,3022,0.5380540660449437,0.33922702074050903,7,False
IN-Abs:6621:reference:chunk-0007,IN-Abs:6621:reference,6621,IN-Abs,train,09603731b52990df54d764720116080afb677d29a3d323016fba4d262a48eb2e,7,8,880,32,982,0.427852138876915,0.35201773047447205,2,False
IN-Abs:6625:reference:chunk-0000,IN-Abs:6625:reference,6625,IN-Abs,train,b2e07d18d71a194893e38910bc01e324f4ed7877684823983c7c48d6799709f7,0,2,2773,603,3446,0.6389864385128021,0.43238532543182373,15,False
IN-Abs:6625:reference:chunk-0001,IN-Abs:6625:reference,6625,IN-Abs,train,b2e07d18d71a194893e38910bc01e324f4ed7877684823983c7c48d6799709f7,1,2,1113,689,1872,0.6202060911390517,0.20365816354751587,18,False
IN-Abs:6626:reference:chunk-0000,IN-Abs:6626:reference,6626,IN-Abs,train,84ef0d1557e06a89de7d488beb46c1e4dcef43c939b665d11feea67cd88d61f9,0,1,1505,389,1964,0.563335639735063,0.36639174818992615,12,False
IN-Abs:6627:reference:chunk-0000,IN-Abs:6627:reference,6627,IN-Abs,train,528d2be02cf67f6d22fc57d09cd2d14656004d32241391e9790acc666ffb8b07,0,2,2790,640,3500,0.6252148002386093,0.23699283599853516,20,False
IN-Abs:6628:reference:chunk-0000,IN-Abs:6628:reference,6628,IN-Abs,train,ebeb140bdc01ef87c0778a703f413185f13a98b322bdce86d7df8aebb7f774b6,0,1,1200,515,1785,0.5136474941087805,0.2983817458152771,23,False
IN-Abs:6629:reference:chunk-0000,IN-Abs:6629:reference,6629,IN-Abs,train,2a189554e318606dda6bc20d5f5cefe00e96939316b9b38908d0774274f6d063,0,2,2795,1000,3865,0.6320393728582483,0.23902305960655212,19,True
IN-Abs:663:reference:chunk-0000,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,0,7,2763,438,3271,0.7165100276470184,0.5173291563987732,10,False
IN-Abs:663:reference:chunk-0002,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,2,7,2786,303,3159,0.6420747995376587,0.3711877465248108,5,False
IN-Abs:663:reference:chunk-0003,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,3,7,2775,199,3044,0.6526488214731216,0.5407372713088989,4,False
IN-Abs:663:reference:chunk-0004,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,4,7,2791,65,2926,0.6738222241401672,0.637014627456665,2,False
IN-Abs:663:reference:chunk-0005,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,5,7,2779,215,3064,0.6252267211675644,0.4841448664665222,4,False
IN-Abs:663:reference:chunk-0006,IN-Abs:663:reference,663,IN-Abs,train,b2537bb1543b2a0125e06b7cfd07c2698279edf89c54740672f4813bd2a3bf0f,6,7,671,59,800,0.63737819592158,0.487479031085968,3,False
IN-Abs:6630:reference:chunk-0000,IN-Abs:6630:reference,6630,IN-Abs,train,9c75f6bf049b3e5156db14d0c76e1fea5e4691cd6489b0dcc7e9382dc8483c8f,0,2,2785,639,3494,0.6802650690078735,0.5338209867477417,16,False
IN-Abs:6630:reference:chunk-0001,IN-Abs:6630:reference,6630,IN-Abs,train,9c75f6bf049b3e5156db14d0c76e1fea5e4691cd6489b0dcc7e9382dc8483c8f,1,2,713,224,1007,0.5635055932733748,0.434254914522171,9,False
IN-Abs:6631:reference:chunk-0000,IN-Abs:6631:reference,6631,IN-Abs,train,c8a316f3a2d405cd9c54de9620a9ea47a030a33f8403541393d7290712a3ce9b,0,1,2510,727,3307,0.6754542098325842,0.5206750631332397,17,False
IN-Abs:6632:reference:chunk-0000,IN-Abs:6632:reference,6632,IN-Abs,train,5636d27cb45d8e0ddec0ed44aafc8e86d9c193cf258e3235e54ccd1e5216370d,0,2,2797,1000,3867,0.657345244884491,0.439632773399353,25,True
IN-Abs:6632:reference:chunk-0001,IN-Abs:6632:reference,6632,IN-Abs,train,5636d27cb45d8e0ddec0ed44aafc8e86d9c193cf258e3235e54ccd1e5216370d,1,2,1104,263,1437,0.4995501071214676,0.3815664052963257,10,False
IN-Abs:6633:reference:chunk-0000,IN-Abs:6633:reference,6633,IN-Abs,train,baba5e4ba69a887d0646a0dcd075afd4c3c915fcde429853a001f2c794caf83c,0,2,2761,749,3580,0.62520452439785,0.3736720681190491,20,False
IN-Abs:6633:reference:chunk-0001,IN-Abs:6633:reference,6633,IN-Abs,train,baba5e4ba69a887d0646a0dcd075afd4c3c915fcde429853a001f2c794caf83c,1,2,642,52,764,0.6600673198699951,0.6600673198699951,1,False
