case_id,dataset,split,filename,judgment_member,judgment_encoding,judgment_hash,summary_count,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens
2902,IN-Abs,train,2902.txt,dataset/IN-Abs/train-data/judgement/2902.txt,utf-8,56a104560f54489eae84dcc4a90fdb09a0d649534484279044fed68abc8a80e5,1,17477,3000,136,3900
292,IN-Abs,train,292.txt,dataset/IN-Abs/train-data/judgement/292.txt,utf-8,b54f4831018f7302590a7c2e096c3655cf4a0b36be6ff63800f2e2891c33c743,1,24036,4071,197,5292
2921,IN-Abs,train,2921.txt,dataset/IN-Abs/train-data/judgement/2921.txt,utf-8,6fe507bd91b2f6e20db66f57f156ab1f732965583f4254d9e93c01aaf1585aeb,1,16895,2922,116,3799
2946,IN-Abs,train,2946.txt,dataset/IN-Abs/train-data/judgement/2946.txt,utf-8,98bcd1ea9afa8496d55722f0dfde708c3a7284071abe9e1349c12125f871ab8d,1,31472,5408,241,7030
2949,IN-Abs,train,2949.txt,dataset/IN-Abs/train-data/judgement/2949.txt,utf-8,62fbca989c40a143e1ea7314fa770516a67915fcccac969cf4ca96fd312ae9bb,1,25570,4575,245,5948
2955,IN-Abs,train,2955.txt,dataset/IN-Abs/train-data/judgement/2955.txt,utf-8,7cbf8d41363ba7c540f8f32deb8cf7e73e3590a0eb8c3b8ecc999339590331e2,1,38334,6955,282,9042
2980,IN-Abs,train,2980.txt,dataset/IN-Abs/train-data/judgement/2980.txt,utf-8,14ac640c5ca6f410440f2e52244dba7bc2315cd43803212b0cd63d6706d06cfe,1,9559,1633,85,2123
2982,IN-Abs,train,2982.txt,dataset/IN-Abs/train-data/judgement/2982.txt,utf-8,d2b549fcf2929615b72454b3c64134bb6ac067f8d1cf1580c86d8257b7d6969b,1,11767,2159,114,2807
2991,IN-Abs,train,2991.txt,dataset/IN-Abs/train-data/judgement/2991.txt,utf-8,83c81a93e191e8f902c628d743a74719dd99869b2f1b21057f06dcdc7eac26bd,1,25290,4439,208,5771
2993,IN-Abs,train,2993.txt,dataset/IN-Abs/train-data/judgement/2993.txt,utf-8,d7103f643b544098ca4b2101bb36c56b66e80b0c066a7032f9aa07ef880093ed,1,19977,3498,169,4547
3,IN-Abs,train,3.txt,dataset/IN-Abs/train-data/judgement/3.txt,utf-8,5317ac3cb79f41d8235e5684ebae78a7e0c4768e92683cf2b97b9342ecaf01f2,1,30699,5285,183,6870
302,IN-Abs,train,302.txt,dataset/IN-Abs/train-data/judgement/302.txt,utf-8,a820ad257fe5bbdfbcc1b7eb12c6c27f2a958092d6b952f98d0a7c5e99657a25,1,26519,4773,167,6205
3051,IN-Abs,train,3051.txt,dataset/IN-Abs/train-data/judgement/3051.txt,utf-8,902b07705defdc625d089dd62511463dffd3f5a01c1a2e86fb22c8c2fc888c45,1,20436,3544,150,4607
3057,IN-Abs,train,3057.txt,dataset/IN-Abs/train-data/judgement/3057.txt,utf-8,bedca023d7181933d611a0602bda3add2836c346582298a706f276218cfd35cd,1,16874,2908,160,3780
3070,IN-Abs,train,3070.txt,dataset/IN-Abs/train-data/judgement/3070.txt,utf-8,41e895b257302b75850dbea96181a31f9985f151c4b246c975e044667bb82ab9,1,18196,3282,138,4267
3078,IN-Abs,train,3078.txt,dataset/IN-Abs/train-data/judgement/3078.txt,utf-8,789e898357028e83d38f80f3196df50f4d95ed5e28d210f4d9c6a4458faf4235,1,27270,4701,202,6111
308,IN-Abs,train,308.txt,dataset/IN-Abs/train-data/judgement/308.txt,utf-8,18d8d3987736b57f29dcdbe46582d23cfe3716d7f5eb4de74d826bb73b54d73d,1,23937,4277,157,5560
3083,IN-Abs,train,3083.txt,dataset/IN-Abs/train-data/judgement/3083.txt,utf-8,ca753574d303d9ce8de1ec663e848ccea80a86533fe4207e28d5886dd3df4f9e,1,43049,7805,393,10146
3084,IN-Abs,train,3084.txt,dataset/IN-Abs/train-data/judgement/3084.txt,utf-8,e304b2c31e2c07c016c2da03cb39990f066db1c93bb0a17cdacd98de9fd6184a,1,27939,4808,178,6250
3086,IN-Abs,train,3086.txt,dataset/IN-Abs/train-data/judgement/3086.txt,utf-8,a67db0be3fa32ebb817107e557fa0b4decfc17d47e43f4f78b8c4a202e5a2a7c,1,29478,5190,181,6747
3098,IN-Abs,train,3098.txt,dataset/IN-Abs/train-data/judgement/3098.txt,utf-8,beaee7f3eb47eb6530ad3c350e399b3ffa0959ef24e881c27048bda026607c9d,1,41201,7237,269,9408
3112,IN-Abs,train,3112.txt,dataset/IN-Abs/train-data/judgement/3112.txt,utf-8,7503546879e3d7e96d231a933cdda7d7385955d03141b9e119a690d2df7f8f75,1,11528,2085,101,2710
3116,IN-Abs,train,3116.txt,dataset/IN-Abs/train-data/judgement/3116.txt,utf-8,e82d29e5d24e8e688034d39cf1ee072bba6278efbd4720ff23be7a12c3468b7c,1,19455,3404,192,4425
3126,IN-Abs,train,3126.txt,dataset/IN-Abs/train-data/judgement/3126.txt,utf-8,608d9842c11b36443a58c9e96de9dda4a4e2241f3b0601d9a7c10e732f81a5c9,1,8643,1530,61,1989
3129,IN-Abs,train,3129.txt,dataset/IN-Abs/train-data/judgement/3129.txt,utf-8,176deeed400a4aa60882f0b9e45aef9e1717d86fb8f0b53f78f4d9068ec0487e,1,11650,2039,110,2651
3132,IN-Abs,train,3132.txt,dataset/IN-Abs/train-data/judgement/3132.txt,utf-8,4c25a9bbf417cd75393b4e33e4ced613cc56cd0792159bfe6daf511f88c4b75e,1,7586,1326,72,1724
3138,IN-Abs,train,3138.txt,dataset/IN-Abs/train-data/judgement/3138.txt,utf-8,b0de6ab58fdac513307bf38fb94fa4dd680f0ecf0716a7595ade579230939480,1,27241,4763,231,6192
3146,IN-Abs,train,3146.txt,dataset/IN-Abs/train-data/judgement/3146.txt,utf-8,fc965a96d5de2398acbd7c02e501c93153d874259dd5e6b1eec54f59fb9207e2,1,13666,2323,141,3020
3156,IN-Abs,train,3156.txt,dataset/IN-Abs/train-data/judgement/3156.txt,utf-8,6280c491a39abd26514582219f65d51a8758caef0b34c05e93b8c9597acdd7c1,1,7487,1266,76,1646
3157,IN-Abs,train,3157.txt,dataset/IN-Abs/train-data/judgement/3157.txt,utf-8,6194a9570d446137535964420706f18f130f34bfd3efce47585f230029451fd9,1,14003,2516,115,3271
3158,IN-Abs,train,3158.txt,dataset/IN-Abs/train-data/judgement/3158.txt,utf-8,be009b1cec27cab33c8ee9f0de5384f9da2b9d6bc6610531363e1116d1bb7894,1,20452,3533,137,4593
316,IN-Abs,train,316.txt,dataset/IN-Abs/train-data/judgement/316.txt,utf-8,b08dfe4163a9d2fbcf836b0103f1218667657e2f13be1e693baa8e66d99d4cf9,1,14109,2451,94,3186
3160,IN-Abs,train,3160.txt,dataset/IN-Abs/train-data/judgement/3160.txt,utf-8,ad51826a3491010f6ae9d4047b1c378b2e2c00f78d34fa9a6926133dbe6368d4,1,15236,2699,136,3509
3162,IN-Abs,train,3162.txt,dataset/IN-Abs/train-data/judgement/3162.txt,utf-8,f447ae4b2f1d66c7949ebc5bea6891ecbfd082c489626adca023abb6e114ab9a,1,11156,2002,91,2603
3171,IN-Abs,train,3171.txt,dataset/IN-Abs/train-data/judgement/3171.txt,utf-8,4be19c399696b15f2189ec9502a100c5ceb358ab050a5c3a8a8f6ffa605e62a1,1,13803,2391,117,3108
3175,IN-Abs,train,3175.txt,dataset/IN-Abs/train-data/judgement/3175.txt,utf-8,65ae2a0cab3d21337e0eb064cbb4313c89c19979e4dc213e089d5cc57602ded1,1,21188,3502,128,4553
3179,IN-Abs,train,3179.txt,dataset/IN-Abs/train-data/judgement/3179.txt,utf-8,dc28c287af2ce2a4a634839d88387d4e019e7e5800064b5441744b4c561d5d03,1,104354,17653,749,22949
318,IN-Abs,train,318.txt,dataset/IN-Abs/train-data/judgement/318.txt,utf-8,50b054ce1c9dffb0495e07bace0087be8559d67dccb4d0f2ce14381266976617,1,28862,5042,180,6555
3189,IN-Abs,train,3189.txt,dataset/IN-Abs/train-data/judgement/3189.txt,utf-8,b1e09cf2d30325e13b3a6fb7b41a3f81cb2f9dc8d99184f3a0f2e35511a590b1,1,60484,10563,359,13732
3196,IN-Abs,train,3196.txt,dataset/IN-Abs/train-data/judgement/3196.txt,utf-8,3953e0c5faf7ea9af6d034f95abff0fe36f9f379ed8dcbe81b5cbf4f0f8f41f6,1,19486,3237,146,4208
3202,IN-Abs,train,3202.txt,dataset/IN-Abs/train-data/judgement/3202.txt,utf-8,690e600bf0f93500e3ea8b2be412eaaf774dec623396d460fb41607314584bc6,1,17497,3122,177,4059
3209,IN-Abs,train,3209.txt,dataset/IN-Abs/train-data/judgement/3209.txt,utf-8,cce165f9ae46e1bfba445c48dd32aed36ad5d7a03680bb99986e22bda84a0480,1,22341,3956,152,5143
3220,IN-Abs,train,3220.txt,dataset/IN-Abs/train-data/judgement/3220.txt,utf-8,74c485616b4a9249d693512d4e8607c85fba2c984399093772bbdf2b7dcfcb2a,1,8167,1380,47,1794
3224,IN-Abs,train,3224.txt,dataset/IN-Abs/train-data/judgement/3224.txt,utf-8,30e34d5f9e0f4fb30b2553e08618128bf05cf25e30153fcc06476003cec8020e,1,15126,2749,154,3574
323,IN-Abs,train,323.txt,dataset/IN-Abs/train-data/judgement/323.txt,utf-8,175337b92ddec13c70506689b563fe2a340be6eeec0fdf28a706936aebc0ad01,1,34499,6245,323,8118
3237,IN-Abs,train,3237.txt,dataset/IN-Abs/train-data/judgement/3237.txt,utf-8,667f0bd2d3b1220422696092b1d4a31da04864f475a09896848c65dd0f2d8bc1,1,26008,4381,184,5695
3242,IN-Abs,train,3242.txt,dataset/IN-Abs/train-data/judgement/3242.txt,utf-8,b58429223bc08ae86af90a4540fdacb417631334fa0bdc42cb607c66a7cfdacc,1,20171,3501,111,4551
3243,IN-Abs,train,3243.txt,dataset/IN-Abs/train-data/judgement/3243.txt,utf-8,ed756d0978e4a5aa7793df1ad289096fe48bc082a4ce974c24eeb47b110c2954,1,25313,4417,175,5742
325,IN-Abs,train,325.txt,dataset/IN-Abs/train-data/judgement/325.txt,utf-8,98ef193610c351ca9b5d5b93b6892ec74b0e8218558c7a7dfd6246c46f72cbae,1,10500,1823,83,2370
3261,IN-Abs,train,3261.txt,dataset/IN-Abs/train-data/judgement/3261.txt,utf-8,9f114f64e1def587b67c14c7b065a288c9569002462d6e3acdcfa85b0aaf3dc2,1,28222,4872,156,6334
3269,IN-Abs,train,3269.txt,dataset/IN-Abs/train-data/judgement/3269.txt,utf-8,a3a5cb19566e44a86abd171089bd2153602d3bd8767bba9499efda403d863445,1,15238,2788,110,3624
3275,IN-Abs,train,3275.txt,dataset/IN-Abs/train-data/judgement/3275.txt,utf-8,67bcc10a7c7f1a4408b64263b953fde26de4bac5f847a8fec94ab95410bbd67e,1,11659,2081,89,2705
3278,IN-Abs,train,3278.txt,dataset/IN-Abs/train-data/judgement/3278.txt,utf-8,e3023280bf22035dfead83806bb974626086b5aabec8cd727e8ab01a83b58e5f,1,52896,8877,435,11540
3299,IN-Abs,train,3299.txt,dataset/IN-Abs/train-data/judgement/3299.txt,utf-8,f856061b18796994bf8f0e47c5c8c92335ff7c0dfe2972b21364bc013f30ed3b,1,10232,1790,97,2327
3304,IN-Abs,train,3304.txt,dataset/IN-Abs/train-data/judgement/3304.txt,utf-8,13f98e1e4ac10bd0f51cba9536e686941d7ee5fd5697617fb83a724f04c48874,1,45965,8523,517,11080
3305,IN-Abs,train,3305.txt,dataset/IN-Abs/train-data/judgement/3305.txt,utf-8,90698fc599f2ee768b85bb51d242c9f3879b4a245626ba10047a952e46198c6b,1,24678,4515,270,5870
3307,IN-Abs,train,3307.txt,dataset/IN-Abs/train-data/judgement/3307.txt,utf-8,722dee0c6292a8b485a8d72fab37cc2d7661e2a7986dc8fa354227f85740ddab,1,35791,6315,228,8210
3317,IN-Abs,train,3317.txt,dataset/IN-Abs/train-data/judgement/3317.txt,utf-8,2ca3c294e4229e6e35a1f42b3f925814f5c7623d7dd801297890243c37e1b62a,1,33044,5859,239,7617
3322,IN-Abs,train,3322.txt,dataset/IN-Abs/train-data/judgement/3322.txt,utf-8,ff379f9bbf6d5719c57633f25d1eefba248d298261da73a98a3276a13d36fb23,1,32972,5964,363,7753
3323,IN-Abs,train,3323.txt,dataset/IN-Abs/train-data/judgement/3323.txt,utf-8,28039483a6bacdf2c878e7ba20384106b23c32de964237a281cafb05e1f970a7,1,18028,3268,117,4248
3327,IN-Abs,train,3327.txt,dataset/IN-Abs/train-data/judgement/3327.txt,utf-8,ac44ddd44d4ffafb69131c43d7e56cd308b3e4777407428158ec62e43eea13df,1,13883,2447,118,3181
3336,IN-Abs,train,3336.txt,dataset/IN-Abs/train-data/judgement/3336.txt,utf-8,214d7a2b4e66835737843167ae29a66827013c71b0ac31946c806105715a5538,1,13711,2426,116,3154
3340,IN-Abs,train,3340.txt,dataset/IN-Abs/train-data/judgement/3340.txt,utf-8,7eee80fd5b29720616a5499691d911c0e206ee11a7c677c6154cb3729d9173f2,1,72542,11828,412,15376
3344,IN-Abs,train,3344.txt,dataset/IN-Abs/train-data/judgement/3344.txt,utf-8,078395bc68afe25703e7bda71fd274ac133506b9e60589fe3a4bbe649ac8b1f9,1,9042,1548,85,2012
3347,IN-Abs,train,3347.txt,dataset/IN-Abs/train-data/judgement/3347.txt,utf-8,aa2bc846f09d605fc7a2f06ea3156a659ffd5fc8e0ede2b37556df0e9809f392,1,8385,1457,52,1894
3348,IN-Abs,train,3348.txt,dataset/IN-Abs/train-data/judgement/3348.txt,utf-8,c814c041c6ba2530e8d5b2c731e63513b9193352fb38e86d3cb9ba34f958254e,1,15760,2813,96,3657
3365,IN-Abs,train,3365.txt,dataset/IN-Abs/train-data/judgement/3365.txt,utf-8,96db65cc37240cb16d01edd1e86b6e7678e5b2ceb643cf38af79019295871a52,1,14895,2474,117,3216
3374,IN-Abs,train,3374.txt,dataset/IN-Abs/train-data/judgement/3374.txt,utf-8,8840fd5b59de99db090c89a09686a32b86ca8c1f8d2ed2764b6d5c486b8dc5f7,1,17966,3210,158,4173
3376,IN-Abs,train,3376.txt,dataset/IN-Abs/train-data/judgement/3376.txt,utf-8,79f48c2a565e5e0949b84272bf6a2b65332d7374800f90690dca0cdd4134d389,1,12401,2142,108,2785
3385,IN-Abs,train,3385.txt,dataset/IN-Abs/train-data/judgement/3385.txt,utf-8,7ea86a8a523444c76a81648c7c446ce1e91fa9d2d31fc9e2839cb00b1c9c948e,1,14855,2592,82,3370
3386,IN-Abs,train,3386.txt,dataset/IN-Abs/train-data/judgement/3386.txt,utf-8,1794c5de8144ad75fb758edf740a0d9d932b52ad0bdbd0c4672e860fd06341e9,1,17629,3046,154,3960
3389,IN-Abs,train,3389.txt,dataset/IN-Abs/train-data/judgement/3389.txt,utf-8,fd6737347d16ded24748d0c78f9f4f5c5b234a691213e07cb4acf805412d0d08,1,9144,1616,59,2101
3394,IN-Abs,train,3394.txt,dataset/IN-Abs/train-data/judgement/3394.txt,utf-8,f678f555e38d08becae83a41593693ec5ba12f0850711fd2b2dd63bc2beba726,1,39459,6870,245,8931
3396,IN-Abs,train,3396.txt,dataset/IN-Abs/train-data/judgement/3396.txt,utf-8,10d930274ac25e3a4fee6581057778f8e97ca7345ad6ed77f5b07008330debc1,1,21268,3617,155,4702
3400,IN-Abs,train,3400.txt,dataset/IN-Abs/train-data/judgement/3400.txt,utf-8,8ec967244efc20cfabda905eb8396856a9bd8aea75cc36e3cc87ba9101ca5a8c,1,22971,4015,145,5220
3402,IN-Abs,train,3402.txt,dataset/IN-Abs/train-data/judgement/3402.txt,utf-8,76fe03488f70ee36d9619deb4669d3888fcf8bb781f9a277d7578da94b419c81,1,26036,4580,176,5954
3404,IN-Abs,train,3404.txt,dataset/IN-Abs/train-data/judgement/3404.txt,utf-8,4a1f015c221504d6121292ab7b88f7512b0bb95c4d919bc4d4d4669f2c963e35,1,33680,5871,171,7632
3412,IN-Abs,train,3412.txt,dataset/IN-Abs/train-data/judgement/3412.txt,utf-8,32b9a4a09380f48cde365537873f8f9064572c43551f5cc7c4d380c035b83832,1,33158,5981,252,7775
3424,IN-Abs,train,3424.txt,dataset/IN-Abs/train-data/judgement/3424.txt,utf-8,d5db472502b6dd5df5732aa4682c77ecaa85073026010713f522437782241f0a,1,24859,4273,245,5555
3428,IN-Abs,train,3428.txt,dataset/IN-Abs/train-data/judgement/3428.txt,utf-8,29e8e4034f1e291ee04339b15e99bafc86829532b54e50fce7bfa44d98890458,1,25291,4295,136,5584
3456,IN-Abs,train,3456.txt,dataset/IN-Abs/train-data/judgement/3456.txt,utf-8,d751623c31e1940637b2b2a8a766bfc3e33c754869398082b03ff25021e04890,1,12008,2057,92,2674
3459,IN-Abs,train,3459.txt,dataset/IN-Abs/train-data/judgement/3459.txt,utf-8,75229feacdbde8cf0c94f01a128ba729a6860c53a4408ace2afc3e48f11c31f3,1,62550,10515,421,13670
3462,IN-Abs,train,3462.txt,dataset/IN-Abs/train-data/judgement/3462.txt,utf-8,ee6ad7af0d318aea79ee4644209b8421deff0f801e2ecdeeaad5a1c4567c2fd0,1,16538,3163,227,4112
3476,IN-Abs,train,3476.txt,dataset/IN-Abs/train-data/judgement/3476.txt,utf-8,1d55d5839496442dacfc6a9689237a021c279c13a052d4f3cc225b480aad5454,1,4940,843,52,1096
3481,IN-Abs,train,3481.txt,dataset/IN-Abs/train-data/judgement/3481.txt,utf-8,05b8b9b4e5248c4c709032959497376b2af79f8775fcd825449b00952861895c,1,10748,1870,96,2431
3486,IN-Abs,train,3486.txt,dataset/IN-Abs/train-data/judgement/3486.txt,utf-8,f720ae31cd39c54665e27c9d76ea907f6b93534c918661af6048c6e9c5a372c6,1,7366,1330,87,1729
3487,IN-Abs,train,3487.txt,dataset/IN-Abs/train-data/judgement/3487.txt,utf-8,0ba5d1dac4be655275fa787faef4e4d4c5f4d6a1e74e37b38d7d0533e5d9526b,1,11024,1943,72,2526
3490,IN-Abs,train,3490.txt,dataset/IN-Abs/train-data/judgement/3490.txt,utf-8,083d337470278e1fc8c9fd8750d3bca7b5a506e2ac9681236f26349fb355f2a4,1,77073,13422,544,17449
3501,IN-Abs,train,3501.txt,dataset/IN-Abs/train-data/judgement/3501.txt,utf-8,9a6e004d34a87f82c07368a6d5c9584bbe67baca012eb3065f5d3b6251549c3e,1,11400,2044,79,2657
3504,IN-Abs,train,3504.txt,dataset/IN-Abs/train-data/judgement/3504.txt,utf-8,b5dea668cf7f72b32ca343b3f112b35bb177c7de6b45c474878286370781e4fc,1,18861,3266,109,4246
3508,IN-Abs,train,3508.txt,dataset/IN-Abs/train-data/judgement/3508.txt,utf-8,5bc20f1f0b7c26632d5d91b0824f2baefd4e03b8774969b2f7a37fa2289e9662,1,14045,2361,130,3069
3510,IN-Abs,train,3510.txt,dataset/IN-Abs/train-data/judgement/3510.txt,utf-8,a08a56e4a39e6fdad6abb6bf39cc21b247b1276564eadbdc2dce8c9d7f65c773,1,22715,4113,182,5347
3515,IN-Abs,train,3515.txt,dataset/IN-Abs/train-data/judgement/3515.txt,utf-8,cdba8171872bd780f583d060e4109743427a7d55e43f0238e8c7f8307fc69a05,1,28799,5006,212,6508
3550,IN-Abs,train,3550.txt,dataset/IN-Abs/train-data/judgement/3550.txt,utf-8,31b4fd352ae49ab08bee17305bd2d53ce1363913a60e441be5d377d2c498c5e8,1,9411,1665,84,2164
3559,IN-Abs,train,3559.txt,dataset/IN-Abs/train-data/judgement/3559.txt,utf-8,1039e90f0cf32d14e44e0f29e2bd0908e51ae5015d644154c5e5862eb95ddecf,1,10946,1907,92,2479
357,IN-Abs,train,357.txt,dataset/IN-Abs/train-data/judgement/357.txt,utf-8,7be9093a0351b43ee21861c5d111efeb81a4550b486e2358ff7b2a45e9b65903,1,16248,2872,114,3734
3571,IN-Abs,train,3571.txt,dataset/IN-Abs/train-data/judgement/3571.txt,utf-8,d64fd7244ad27d27f89c1ff1191cb6e2ca0226facb9bb678615d1251eabfbb08,1,30049,5205,207,6766
3575,IN-Abs,train,3575.txt,dataset/IN-Abs/train-data/judgement/3575.txt,utf-8,bb8fab8390ec7bf77a7bf410b761d198714b01d2956355cb8317fcd5b5eafb1f,1,22047,3963,190,5152
359,IN-Abs,train,359.txt,dataset/IN-Abs/train-data/judgement/359.txt,utf-8,0ec054f193128adda9262e8db40d3576ace93a38f5552a1341ec4276238ea652,1,43294,7426,275,9654
3593,IN-Abs,train,3593.txt,dataset/IN-Abs/train-data/judgement/3593.txt,utf-8,61a655b84e5e20ef0d213dcd41ef0581fd594b9eefe6300c785a806746aa21d1,1,14774,2599,121,3379
3597,IN-Abs,train,3597.txt,dataset/IN-Abs/train-data/judgement/3597.txt,utf-8,12a9435572ab0c87af9790f185b44a38b67861a97e24d8334638c0d5e6d54bfc,1,19128,3269,163,4250
3607,IN-Abs,train,3607.txt,dataset/IN-Abs/train-data/judgement/3607.txt,utf-8,971b393e720f05cae247136574972d86833d3f0e82f3e5cc1b57843da684297c,1,13293,2241,111,2913
3609,IN-Abs,train,3609.txt,dataset/IN-Abs/train-data/judgement/3609.txt,utf-8,7b2bb87f0502fc54a4a1a6b9c2a9da85116f05f4c41c80fbf34b142ed0f9389a,1,15032,2620,85,3406
361,IN-Abs,train,361.txt,dataset/IN-Abs/train-data/judgement/361.txt,utf-8,d6fd86ef4179f4795a627104b4e749000b802899462076123367bcdb0fa6924e,1,41830,7325,265,9522
3621,IN-Abs,train,3621.txt,dataset/IN-Abs/train-data/judgement/3621.txt,utf-8,10886a07c66b735b6f11c541cd9dc2526818568d3457dfc0b9ff151d9f72b62c,1,9964,1770,69,2301
3623,IN-Abs,train,3623.txt,dataset/IN-Abs/train-data/judgement/3623.txt,utf-8,ef6acbc70fc12e774808a88185a74f7b7c9e68d0e1fe9e3195b86f96cad6d419,1,16116,3016,114,3921
3635,IN-Abs,train,3635.txt,dataset/IN-Abs/train-data/judgement/3635.txt,utf-8,e957f322c4615301592cd3697cfd7ec4eda4b5f71b3a5d6ea68f0497424943cd,1,18733,3397,160,4416
3637,IN-Abs,train,3637.txt,dataset/IN-Abs/train-data/judgement/3637.txt,utf-8,47545d7b5df5bca8717c99801433b9f657310af9a5dfe92a404b31bf421a8073,1,14832,2575,87,3348
3638,IN-Abs,train,3638.txt,dataset/IN-Abs/train-data/judgement/3638.txt,utf-8,cfd6cab22e9cac71499f88571da80ec2e2b9df2cd97b29ccd13f3ce04333ad9e,1,12380,2165,110,2814
3641,IN-Abs,train,3641.txt,dataset/IN-Abs/train-data/judgement/3641.txt,utf-8,ec4bc68b57de25d9da41bf798742a46e8d4f51aeaea108a3360eec6b80082947,1,22167,3872,154,5034
3659,IN-Abs,train,3659.txt,dataset/IN-Abs/train-data/judgement/3659.txt,utf-8,0e9929b1b7ff5042387eb63f012dc0c44521782d89b639c4dd9588e3e1f1019c,1,22745,3990,191,5187
3664,IN-Abs,train,3664.txt,dataset/IN-Abs/train-data/judgement/3664.txt,utf-8,903aef0763a41fb9ade9765ab240a82ba77f1dad6e770ff9c17745a9fe5a6c83,1,19721,3450,188,4485
3668,IN-Abs,train,3668.txt,dataset/IN-Abs/train-data/judgement/3668.txt,utf-8,4686f05b8616dddb1fb45d15489b6b36ea36b99525f18ff10af262fab7014c56,1,11909,2067,113,2687
367,IN-Abs,train,367.txt,dataset/IN-Abs/train-data/judgement/367.txt,utf-8,1cdac514b7f1ad4c26d0627a6a4461bbb8fbc159a62f17abccdb137b033dcd18,1,30568,5491,258,7138
3670,IN-Abs,train,3670.txt,dataset/IN-Abs/train-data/judgement/3670.txt,utf-8,340ef9b0ba1e433330b906cc8d4fc2bf33df3930fc4e7babbf700251d964c98d,1,4380,768,59,998
3677,IN-Abs,train,3677.txt,dataset/IN-Abs/train-data/judgement/3677.txt,utf-8,28f5c33355f02563221bb728107b5db043a125248d7ce37b4218fcc6c321cfd9,1,7354,1346,97,1750
3692,IN-Abs,train,3692.txt,dataset/IN-Abs/train-data/judgement/3692.txt,utf-8,fb0de026db230d003a55d1d0315635a1f865bd0e1a3f1cec2e1c32267b93f79e,1,12577,2209,95,2872
3696,IN-Abs,train,3696.txt,dataset/IN-Abs/train-data/judgement/3696.txt,utf-8,d93e83ea649995b2adbf9dff91cb2657246f145b6f9c959dc4c4c04c49a07477,1,6180,1107,76,1439
3701,IN-Abs,train,3701.txt,dataset/IN-Abs/train-data/judgement/3701.txt,utf-8,1a1b591f2399134a43f6b210daadaef207884d47b41049b5076230e97a62c2bc,1,20967,3740,192,4862
3706,IN-Abs,train,3706.txt,dataset/IN-Abs/train-data/judgement/3706.txt,utf-8,bbe24049cf88797bcac399263803d9fc4571a4fbcca03cfdfe9030185ff2fbd7,1,43630,7292,327,9480
3716,IN-Abs,train,3716.txt,dataset/IN-Abs/train-data/judgement/3716.txt,utf-8,447648528399f8f1dc62b4a4e4f650d9b3f5c5408010648505dddeffadbe1d4e,1,93241,16286,753,21172
3729,IN-Abs,train,3729.txt,dataset/IN-Abs/train-data/judgement/3729.txt,utf-8,0824b2da707598f37132b0d7f492a6001e47191dd2650eddd8e5687d06e4b511,1,13966,2414,92,3138
3730,IN-Abs,train,3730.txt,dataset/IN-Abs/train-data/judgement/3730.txt,utf-8,ba030e220f6ff13afce134adc595820d0bb971826c159bb2a03cc29f7594a29e,1,21286,3836,241,4987
3732,IN-Abs,train,3732.txt,dataset/IN-Abs/train-data/judgement/3732.txt,utf-8,3598d5e8ea4f0ecca97df2c82a33ac8faaf156d6b25c381a6d97a497b12d0794,1,15083,2699,115,3509
3744,IN-Abs,train,3744.txt,dataset/IN-Abs/train-data/judgement/3744.txt,utf-8,981878b54086c453deebe9ff156920de6417f3336190ea83868b0a2b386e523d,1,42106,7349,175,9554
3756,IN-Abs,train,3756.txt,dataset/IN-Abs/train-data/judgement/3756.txt,utf-8,30f4b3b17194719967343551acd78113fdf38c062c5950a3c462b5ca32f8edd4,1,15205,2647,67,3441
3758,IN-Abs,train,3758.txt,dataset/IN-Abs/train-data/judgement/3758.txt,utf-8,e019fcca5eebc193fd1228caec3dee0c32ce80cd2bb6cd321e603224de777370,1,8153,1439,54,1871
3769,IN-Abs,train,3769.txt,dataset/IN-Abs/train-data/judgement/3769.txt,utf-8,bb26345d3d251569b2ebc367d34480f3f628e33ab20bb81ba356ae37715e8d0e,1,34853,6066,212,7886
3773,IN-Abs,train,3773.txt,dataset/IN-Abs/train-data/judgement/3773.txt,utf-8,20c55fd3be0825b253e642c4c23850c7be07bd882d7eb4b50d8b914830a53ca7,1,4685,826,45,1074
3774,IN-Abs,train,3774.txt,dataset/IN-Abs/train-data/judgement/3774.txt,utf-8,849c63750307bdd4b65b2bc9ddce2aa124cdff858070777aa44adebb1697fc52,1,11015,1971,82,2562
3783,IN-Abs,train,3783.txt,dataset/IN-Abs/train-data/judgement/3783.txt,utf-8,224dcc59b210ad62341e0c19e34e7d829848efbc8af9b10ba0114786e07e9233,1,41139,7301,381,9491
3787,IN-Abs,train,3787.txt,dataset/IN-Abs/train-data/judgement/3787.txt,utf-8,2d9219e12b35ce20025510552520ddf5b73d41938bbb3b4fd798afed88c072f5,1,9347,1576,65,2049
3788,IN-Abs,train,3788.txt,dataset/IN-Abs/train-data/judgement/3788.txt,utf-8,357ae3cd0a635d355c6d736efcbc626e4c6a320307c671edbeb2b0d13aa3cbd9,1,9393,1644,78,2137
3795,IN-Abs,train,3795.txt,dataset/IN-Abs/train-data/judgement/3795.txt,utf-8,c48cdfa8fe0d09d6a29aca77c81631c3674fbd94bfefe152c5d281a600621d3f,1,7729,1354,60,1760
