member_name,dataset,split,record_type,summary_kind,author,segment,filename,extension
dataset/UK-Abs/train-data/summary/uksc-2009-0217.txt,UK-Abs,train,summary,full,,,uksc-2009-0217.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0219.txt,UK-Abs,train,summary,full,,,uksc-2009-0219.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0222.txt,UK-Abs,train,summary,full,,,uksc-2009-0222.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0223.txt,UK-Abs,train,summary,full,,,uksc-2009-0223.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0225.txt,UK-Abs,train,summary,full,,,uksc-2009-0225.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0228.txt,UK-Abs,train,summary,full,,,uksc-2009-0228.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2009-0232.txt,UK-Abs,train,summary,full,,,uksc-2009-0232.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0002.txt,UK-Abs,train,summary,full,,,uksc-2010-0002.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0003.txt,UK-Abs,train,summary,full,,,uksc-2010-0003.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0006.txt,UK-Abs,train,summary,full,,,uksc-2010-0006.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0008.txt,UK-Abs,train,summary,full,,,uksc-2010-0008.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0009.txt,UK-Abs,train,summary,full,,,uksc-2010-0009.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0012.txt,UK-Abs,train,summary,full,,,uksc-2010-0012.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0013.txt,UK-Abs,train,summary,full,,,uksc-2010-0013.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0015.txt,UK-Abs,train,summary,full,,,uksc-2010-0015.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0018.txt,UK-Abs,train,summary,full,,,uksc-2010-0018.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0022.txt,UK-Abs,train,summary,full,,,uksc-2010-0022.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0025.txt,UK-Abs,train,summary,full,,,uksc-2010-0025.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0028.txt,UK-Abs,train,summary,full,,,uksc-2010-0028.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0030.txt,UK-Abs,train,summary,full,,,uksc-2010-0030.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0031.txt,UK-Abs,train,summary,full,,,uksc-2010-0031.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0033.txt,UK-Abs,train,summary,full,,,uksc-2010-0033.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0034.txt,UK-Abs,train,summary,full,,,uksc-2010-0034.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0035.txt,UK-Abs,train,summary,full,,,uksc-2010-0035.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0036.txt,UK-Abs,train,summary,full,,,uksc-2010-0036.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0040.txt,UK-Abs,train,summary,full,,,uksc-2010-0040.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0041.txt,UK-Abs,train,summary,full,,,uksc-2010-0041.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0045.txt,UK-Abs,train,summary,full,,,uksc-2010-0045.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0046.txt,UK-Abs,train,summary,full,,,uksc-2010-0046.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0047.txt,UK-Abs,train,summary,full,,,uksc-2010-0047.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0056.txt,UK-Abs,train,summary,full,,,uksc-2010-0056.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0057.txt,UK-Abs,train,summary,full,,,uksc-2010-0057.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0060.txt,UK-Abs,train,summary,full,,,uksc-2010-0060.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0062.txt,UK-Abs,train,summary,full,,,uksc-2010-0062.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0063.txt,UK-Abs,train,summary,full,,,uksc-2010-0063.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0071.txt,UK-Abs,train,summary,full,,,uksc-2010-0071.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0074.txt,UK-Abs,train,summary,full,,,uksc-2010-0074.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0078.txt,UK-Abs,train,summary,full,,,uksc-2010-0078.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0085.txt,UK-Abs,train,summary,full,,,uksc-2010-0085.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0086.txt,UK-Abs,train,summary,full,,,uksc-2010-0086.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0088.txt,UK-Abs,train,summary,full,,,uksc-2010-0088.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0097.txt,UK-Abs,train,summary,full,,,uksc-2010-0097.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0098.txt,UK-Abs,train,summary,full,,,uksc-2010-0098.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0101.txt,UK-Abs,train,summary,full,,,uksc-2010-0101.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0102.txt,UK-Abs,train,summary,full,,,uksc-2010-0102.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0107.txt,UK-Abs,train,summary,full,,,uksc-2010-0107.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0108.txt,UK-Abs,train,summary,full,,,uksc-2010-0108.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0111.txt,UK-Abs,train,summary,full,,,uksc-2010-0111.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0114.txt,UK-Abs,train,summary,full,,,uksc-2010-0114.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0120.txt,UK-Abs,train,summary,full,,,uksc-2010-0120.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0122.txt,UK-Abs,train,summary,full,,,uksc-2010-0122.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0130.txt,UK-Abs,train,summary,full,,,uksc-2010-0130.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0131.txt,UK-Abs,train,summary,full,,,uksc-2010-0131.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0140.txt,UK-Abs,train,summary,full,,,uksc-2010-0140.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0142.txt,UK-Abs,train,summary,full,,,uksc-2010-0142.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0145.txt,UK-Abs,train,summary,full,,,uksc-2010-0145.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0147.txt,UK-Abs,train,summary,full,,,uksc-2010-0147.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0149.txt,UK-Abs,train,summary,full,,,uksc-2010-0149.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0152.txt,UK-Abs,train,summary,full,,,uksc-2010-0152.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0156.txt,UK-Abs,train,summary,full,,,uksc-2010-0156.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0157.txt,UK-Abs,train,summary,full,,,uksc-2010-0157.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0158.txt,UK-Abs,train,summary,full,,,uksc-2010-0158.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0165.txt,UK-Abs,train,summary,full,,,uksc-2010-0165.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0166.txt,UK-Abs,train,summary,full,,,uksc-2010-0166.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0167.txt,UK-Abs,train,summary,full,,,uksc-2010-0167.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0170.txt,UK-Abs,train,summary,full,,,uksc-2010-0170.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0173.txt,UK-Abs,train,summary,full,,,uksc-2010-0173.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0176.txt,UK-Abs,train,summary,full,,,uksc-2010-0176.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0177.txt,UK-Abs,train,summary,full,,,uksc-2010-0177.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0178.txt,UK-Abs,train,summary,full,,,uksc-2010-0178.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0182.txt,UK-Abs,train,summary,full,,,uksc-2010-0182.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0184.txt,UK-Abs,train,summary,full,,,uksc-2010-0184.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0186.txt,UK-Abs,train,summary,full,,,uksc-2010-0186.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0190.txt,UK-Abs,train,summary,full,,,uksc-2010-0190.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0194.txt,UK-Abs,train,summary,full,,,uksc-2010-0194.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0195.txt,UK-Abs,train,summary,full,,,uksc-2010-0195.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0202.txt,UK-Abs,train,summary,full,,,uksc-2010-0202.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0203.txt,UK-Abs,train,summary,full,,,uksc-2010-0203.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0206.txt,UK-Abs,train,summary,full,,,uksc-2010-0206.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0212.txt,UK-Abs,train,summary,full,,,uksc-2010-0212.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0215.txt,UK-Abs,train,summary,full,,,uksc-2010-0215.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0226.txt,UK-Abs,train,summary,full,,,uksc-2010-0226.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0227.txt,UK-Abs,train,summary,full,,,uksc-2010-0227.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0229.txt,UK-Abs,train,summary,full,,,uksc-2010-0229.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0230.txt,UK-Abs,train,summary,full,,,uksc-2010-0230.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0237.txt,UK-Abs,train,summary,full,,,uksc-2010-0237.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0238.txt,UK-Abs,train,summary,full,,,uksc-2010-0238.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0239.txt,UK-Abs,train,summary,full,,,uksc-2010-0239.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0240.txt,UK-Abs,train,summary,full,,,uksc-2010-0240.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2010-0247.txt,UK-Abs,train,summary,full,,,uksc-2010-0247.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0003.txt,UK-Abs,train,summary,full,,,uksc-2011-0003.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0005.txt,UK-Abs,train,summary,full,,,uksc-2011-0005.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0007.txt,UK-Abs,train,summary,full,,,uksc-2011-0007.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0010.txt,UK-Abs,train,summary,full,,,uksc-2011-0010.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0012.txt,UK-Abs,train,summary,full,,,uksc-2011-0012.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0014.txt,UK-Abs,train,summary,full,,,uksc-2011-0014.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0022.txt,UK-Abs,train,summary,full,,,uksc-2011-0022.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0025.txt,UK-Abs,train,summary,full,,,uksc-2011-0025.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0026.txt,UK-Abs,train,summary,full,,,uksc-2011-0026.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0027.txt,UK-Abs,train,summary,full,,,uksc-2011-0027.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0028.txt,UK-Abs,train,summary,full,,,uksc-2011-0028.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0029.txt,UK-Abs,train,summary,full,,,uksc-2011-0029.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0031.txt,UK-Abs,train,summary,full,,,uksc-2011-0031.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0032.txt,UK-Abs,train,summary,full,,,uksc-2011-0032.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0033.txt,UK-Abs,train,summary,full,,,uksc-2011-0033.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0039.txt,UK-Abs,train,summary,full,,,uksc-2011-0039.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0040.txt,UK-Abs,train,summary,full,,,uksc-2011-0040.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0041.txt,UK-Abs,train,summary,full,,,uksc-2011-0041.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0050.txt,UK-Abs,train,summary,full,,,uksc-2011-0050.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0057.txt,UK-Abs,train,summary,full,,,uksc-2011-0057.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0079.txt,UK-Abs,train,summary,full,,,uksc-2011-0079.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0084.txt,UK-Abs,train,summary,full,,,uksc-2011-0084.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0086.txt,UK-Abs,train,summary,full,,,uksc-2011-0086.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0087.txt,UK-Abs,train,summary,full,,,uksc-2011-0087.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0091.txt,UK-Abs,train,summary,full,,,uksc-2011-0091.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0099.txt,UK-Abs,train,summary,full,,,uksc-2011-0099.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0100.txt,UK-Abs,train,summary,full,,,uksc-2011-0100.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0101.txt,UK-Abs,train,summary,full,,,uksc-2011-0101.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0108.txt,UK-Abs,train,summary,full,,,uksc-2011-0108.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0110.txt,UK-Abs,train,summary,full,,,uksc-2011-0110.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0112.txt,UK-Abs,train,summary,full,,,uksc-2011-0112.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0118.txt,UK-Abs,train,summary,full,,,uksc-2011-0118.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0123.txt,UK-Abs,train,summary,full,,,uksc-2011-0123.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0124.txt,UK-Abs,train,summary,full,,,uksc-2011-0124.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0128.txt,UK-Abs,train,summary,full,,,uksc-2011-0128.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0129.txt,UK-Abs,train,summary,full,,,uksc-2011-0129.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0143.txt,UK-Abs,train,summary,full,,,uksc-2011-0143.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0144.txt,UK-Abs,train,summary,full,,,uksc-2011-0144.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0145.txt,UK-Abs,train,summary,full,,,uksc-2011-0145.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0146.txt,UK-Abs,train,summary,full,,,uksc-2011-0146.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0147.txt,UK-Abs,train,summary,full,,,uksc-2011-0147.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0149.txt,UK-Abs,train,summary,full,,,uksc-2011-0149.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0150.txt,UK-Abs,train,summary,full,,,uksc-2011-0150.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0151.txt,UK-Abs,train,summary,full,,,uksc-2011-0151.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0156.txt,UK-Abs,train,summary,full,,,uksc-2011-0156.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0159.txt,UK-Abs,train,summary,full,,,uksc-2011-0159.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0172.txt,UK-Abs,train,summary,full,,,uksc-2011-0172.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0173.txt,UK-Abs,train,summary,full,,,uksc-2011-0173.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0176.txt,UK-Abs,train,summary,full,,,uksc-2011-0176.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0177.txt,UK-Abs,train,summary,full,,,uksc-2011-0177.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0178.txt,UK-Abs,train,summary,full,,,uksc-2011-0178.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0180.txt,UK-Abs,train,summary,full,,,uksc-2011-0180.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0182.txt,UK-Abs,train,summary,full,,,uksc-2011-0182.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0183.txt,UK-Abs,train,summary,full,,,uksc-2011-0183.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0184.txt,UK-Abs,train,summary,full,,,uksc-2011-0184.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0186.txt,UK-Abs,train,summary,full,,,uksc-2011-0186.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0199.txt,UK-Abs,train,summary,full,,,uksc-2011-0199.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0201.txt,UK-Abs,train,summary,full,,,uksc-2011-0201.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0202.txt,UK-Abs,train,summary,full,,,uksc-2011-0202.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0209.txt,UK-Abs,train,summary,full,,,uksc-2011-0209.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0210.txt,UK-Abs,train,summary,full,,,uksc-2011-0210.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0212.txt,UK-Abs,train,summary,full,,,uksc-2011-0212.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0217.txt,UK-Abs,train,summary,full,,,uksc-2011-0217.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0221.txt,UK-Abs,train,summary,full,,,uksc-2011-0221.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0229.txt,UK-Abs,train,summary,full,,,uksc-2011-0229.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0234.txt,UK-Abs,train,summary,full,,,uksc-2011-0234.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0240.txt,UK-Abs,train,summary,full,,,uksc-2011-0240.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0241.txt,UK-Abs,train,summary,full,,,uksc-2011-0241.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0246.txt,UK-Abs,train,summary,full,,,uksc-2011-0246.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0247.txt,UK-Abs,train,summary,full,,,uksc-2011-0247.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0251.txt,UK-Abs,train,summary,full,,,uksc-2011-0251.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0252.txt,UK-Abs,train,summary,full,,,uksc-2011-0252.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0258.txt,UK-Abs,train,summary,full,,,uksc-2011-0258.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0259.txt,UK-Abs,train,summary,full,,,uksc-2011-0259.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0261.txt,UK-Abs,train,summary,full,,,uksc-2011-0261.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0262.txt,UK-Abs,train,summary,full,,,uksc-2011-0262.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0264.txt,UK-Abs,train,summary,full,,,uksc-2011-0264.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0265.txt,UK-Abs,train,summary,full,,,uksc-2011-0265.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2011-0266.txt,UK-Abs,train,summary,full,,,uksc-2011-0266.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0003.txt,UK-Abs,train,summary,full,,,uksc-2012-0003.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0006.txt,UK-Abs,train,summary,full,,,uksc-2012-0006.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0008.txt,UK-Abs,train,summary,full,,,uksc-2012-0008.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0010.txt,UK-Abs,train,summary,full,,,uksc-2012-0010.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0014.txt,UK-Abs,train,summary,full,,,uksc-2012-0014.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0015.txt,UK-Abs,train,summary,full,,,uksc-2012-0015.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0017.txt,UK-Abs,train,summary,full,,,uksc-2012-0017.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0020.txt,UK-Abs,train,summary,full,,,uksc-2012-0020.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0023.txt,UK-Abs,train,summary,full,,,uksc-2012-0023.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0030.txt,UK-Abs,train,summary,full,,,uksc-2012-0030.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0033.txt,UK-Abs,train,summary,full,,,uksc-2012-0033.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0034.txt,UK-Abs,train,summary,full,,,uksc-2012-0034.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0038.txt,UK-Abs,train,summary,full,,,uksc-2012-0038.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0039.txt,UK-Abs,train,summary,full,,,uksc-2012-0039.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0041.txt,UK-Abs,train,summary,full,,,uksc-2012-0041.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0042.txt,UK-Abs,train,summary,full,,,uksc-2012-0042.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0048.txt,UK-Abs,train,summary,full,,,uksc-2012-0048.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0057.txt,UK-Abs,train,summary,full,,,uksc-2012-0057.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0060.txt,UK-Abs,train,summary,full,,,uksc-2012-0060.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0062.txt,UK-Abs,train,summary,full,,,uksc-2012-0062.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0065.txt,UK-Abs,train,summary,full,,,uksc-2012-0065.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0066.txt,UK-Abs,train,summary,full,,,uksc-2012-0066.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0068.txt,UK-Abs,train,summary,full,,,uksc-2012-0068.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0069.txt,UK-Abs,train,summary,full,,,uksc-2012-0069.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0076.txt,UK-Abs,train,summary,full,,,uksc-2012-0076.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0082.txt,UK-Abs,train,summary,full,,,uksc-2012-0082.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0087.txt,UK-Abs,train,summary,full,,,uksc-2012-0087.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0088.txt,UK-Abs,train,summary,full,,,uksc-2012-0088.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0089.txt,UK-Abs,train,summary,full,,,uksc-2012-0089.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0090.txt,UK-Abs,train,summary,full,,,uksc-2012-0090.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0093.txt,UK-Abs,train,summary,full,,,uksc-2012-0093.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0098.txt,UK-Abs,train,summary,full,,,uksc-2012-0098.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0102.txt,UK-Abs,train,summary,full,,,uksc-2012-0102.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0105.txt,UK-Abs,train,summary,full,,,uksc-2012-0105.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0111.txt,UK-Abs,train,summary,full,,,uksc-2012-0111.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0112.txt,UK-Abs,train,summary,full,,,uksc-2012-0112.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0113.txt,UK-Abs,train,summary,full,,,uksc-2012-0113.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0115.txt,UK-Abs,train,summary,full,,,uksc-2012-0115.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0122.txt,UK-Abs,train,summary,full,,,uksc-2012-0122.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0126.txt,UK-Abs,train,summary,full,,,uksc-2012-0126.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0128.txt,UK-Abs,train,summary,full,,,uksc-2012-0128.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0129.txt,UK-Abs,train,summary,full,,,uksc-2012-0129.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0135.txt,UK-Abs,train,summary,full,,,uksc-2012-0135.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0136.txt,UK-Abs,train,summary,full,,,uksc-2012-0136.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0142.txt,UK-Abs,train,summary,full,,,uksc-2012-0142.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0149.txt,UK-Abs,train,summary,full,,,uksc-2012-0149.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0151.txt,UK-Abs,train,summary,full,,,uksc-2012-0151.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0152.txt,UK-Abs,train,summary,full,,,uksc-2012-0152.txt,.txt
dataset/UK-Abs/train-data/summary/uksc-2012-0157.txt,UK-Abs,train,summary,full,,,uksc-2012-0157.txt,.txt
